_id,model,Serial,Barcode,prix,price,devise,Situation,PassOg,Description,ConfigUser,CreationDate,DMS,Photo,Power,files,localisation
38,PowerEdge R250,5ZBH904,85941,2,20240,Mad,En stock,false,,,,,,,,
39,PowerEdge R250,10CH904,85939,2,20240,Mad,En stock,false,,,,,,,,
40,PowerEdge R250,32CH904,85909,2,20240,Mad,En stock,false,,,,,,,,
41,PowerEdge R250,JZBH904,85938,2,20240,Mad,En stock,false,,,,,,,,
42,PowerEdge R250,7ZBH904,85937,2,20240,Mad,En stock,false,,,,,,,,
43,PowerEdge R250,20CH904,85935,2,20240,Mad,En stock,false,,,,,,,,
44,PowerEdge R250,30CH904,85936,2,20240,Mad,En stock,false,,,,,,,,
45,PowerEdge R250,6ZBH904,85940,2,20240,Mad,En stock,false,,,,,,,,
46,PowerEdge R250,HZBH904,85934,2,20240,Mad,En stock,false,,,,,,,,
47,PowerEdge R250,12CH904,85908,2,20240,Mad,En stock,false,,,,,,,,
48,PowerEdge R250,H1CH904,85910,2,20240,Mad,En stock,false,,,,,,,,
49,PowerEdge R250,J1CH904,85906,2,20240,Mad,En stock,false,,,,,,,,
50,PowerEdge R250,22CH904,85907,2,20240,Mad,En stock,false,,,,,,,,
51,PowerEdge R250,91CH904,85904,2,20240,Mad,En stock,false,,,,,,,,
52,PowerEdge R250,51CH904,85905,2,20240.00,Mad,En stock,false,,,2025-02-20T12:09:28.897Z,,,,,
53,PowerEdge R250,40CH904,85922,2,20240,Mad,En stock,false,,,,,,,,
54,PowerEdge R250,CZBH904,85929,2,20240,Mad,En service,false,DC2,,,2024-03-08T00:00:00.000Z,,,,
55,PowerEdge R250,D0BH904,85926,2,20240,Mad,En stock,false,,,,,,,,
56,PowerEdge R250,FZBH904,85930,2,20240,Mad,En service,false,VPN 3 cartes rÃ©seau,,,2024-08-30T00:00:00.000Z,,,,
57,PowerEdge R250,C0CH904,85932,2,20240,Mad,En stock,false,,,,,,,,
58,PowerEdge R250,DZBH904,85928,2,20240,Mad,En service,false,VPN 3 cartes rÃ©seau,,,2024-08-30T00:00:00.000Z,,,,
59,PowerEdge R250,H0CH904,85924,2,20240,Mad,En stock,false,,,,,,,,
60,PowerEdge R250,G0CH904,85923,2,20240,Mad,En stock,false,,,,,,,,
61,PowerEdge R250,BZBH904,85925,2,20240,Mad,En stock,false,,,,,,,,
62,PowerEdge R250,71CH904,85902,2,20240,Mad,En stock,false,,,,,,,,
63,PowerEdge R250,F0CH904,85933,2,20240,Mad,En service,false,PGR2,,,2024-03-08T00:00:00.000Z,,,,
64,PowerEdge R250,50CH904,85931,2,20240,Mad,En stock,false,,,,,,,,
65,PowerEdge R250,81CH904,85901,2,20240.00,Mad,En service,false,PGR1,h.zagrari,2025-01-21T10:46:35.138Z,2024-03-08T00:00:00.000Z,,,,Salle d'émission
66,PowerEdge R250,61CH904,85903,2,20240,Mad,En stock,false,,,,,,,,
67,PowerEdge R250,GZBH904,85927,2,20240,Mad,En service,false,DC2,,,2024-03-08T00:00:00.000Z,,,,
68,Back-UPS Schneider,55B2344TC2691,55720,9,1540,Mad,En service,false,Onduleur UP PGR,h.zagrari,2024-11-22T10:32:42.830Z,2024-09-28T00:00:00.000Z,,850,,BaieTÃ©lÃ©gestion
69,Back-UPS Schneider,55B2344TC2623,55719,9,1540,Mad,En service,false,Onduleur Down PGR,h.zagrari,2024-11-22T10:32:48.575Z,2024-09-28T00:00:00.000Z,,850,,BaieTÃ©lÃ©gestion
70,back-UPS Schneider,5B2344TC2620,55717,9,1540,Mad,En stock,false,Onduleur back-UPS 850,h.zagrari,2024-11-22T10:32:55.205Z,,,850,,
71,back-UPS Schneider,5B2344TC2711,55722,9,1540,Mad,En stock,false,Onduleur back-UPS 850,h.zagrari,2024-11-22T10:33:03.565Z,,,850,,
72,Back-UPS Schneider,55B2344TC2556,55721,9,1540,Mad,En stock,false,Onduleur back-UPS 850,h.zagrari,2024-11-22T10:33:11.344Z,,,850,,
73,Back-UPS Schneider,55B2344TC2711,55734,9,1540,Mad,En stock,false,Onduleur back-UPS 850,h.zagrari,2024-11-22T10:33:17.551Z,,,850,,
74,back-UPS Schneider,5B2344TC2688,55747,9,1540,Mad,En stock,false,Onduleur back-UPS 850,h.zagrari,2024-11-22T10:33:27.032Z,,,850,,
75,Back-UPS Schneider,55B2344TC2683,55746,9,1540,Mad,En stock,false,Onduleur back-UPS 850,h.zagrari,2024-11-22T10:34:04.269Z,,,850,,
76,back-UPS Schneider,5B2344TC2668,55745,9,1540,Mad,En stock,false,Onduleur back-UPS 850,h.zagrari,2024-11-22T10:34:10.297Z,,,850,,
77,Back-UPS Schneider,55B2344TC2699,55742,9,1540,Mad,En stock,false,Onduleur back-UPS 850,h.zagrari,2024-11-22T10:34:16.075Z,,,850,,
78,back-UPS Schneider,5B2344TC2703,55744,9,1540,Mad,En stock,false,Onduleur back-UPS 850,h.zagrari,2024-11-22T10:34:22.204Z,,,850,,
79,Back-UPS Schneider,55B2344TC2704,55743,9,1540,Mad,En stock,false,Onduleur back-UPS 850,h.zagrari,2024-11-22T10:34:26.295Z,,,850,,
80,back-UPS Schneider,5B2344TC2680,55737,9,1540.00,Mad,En stock,false,Onduleur back-UPS 850,h.zagrari,2025-02-18T13:37:09.681Z,,,850,,
81,Back-UPS Schneider,55B2344TC2655,55728,9,1540,Mad,En stock,false,Onduleur back-UPS 850,h.zagrari,2024-11-22T10:34:36.941Z,,,850,,
82,back-UPS Schneider,5B2344TC2674,55741,9,1540,Mad,En stock,false,Onduleur back-UPS 850,h.zagrari,2024-11-22T10:34:44.650Z,,,850,,
83,back-UPS Schneider,5B2344TC2609,55716,9,1540,Mad,En stock,false,Onduleur back-UPS 850,h.zagrari,2024-11-22T10:34:51.436Z,,,850,,
84,Back-UPS Schneider,55B2344TC2671,55729,9,1540,Mad,En stock,false,Onduleur back-UPS 850,h.zagrari,2024-11-22T10:34:57.851Z,,,850,,
85,back-UPS Schneider,5B2344TC2733,55725,9,1540,Mad,En stock,false,Onduleur back-UPS 850,h.zagrari,2024-11-22T10:35:28.373Z,,,850,,
86,Back-UPS Schneider,55B2344TC2695,55727,9,1540,Mad,En stock,false,Onduleur back-UPS 850,h.zagrari,2024-11-22T10:35:53.954Z,,,850,,
87,back-UPS Schneider,5B2344TC2682,55718,9,1540,Mad,En stock,false,Onduleur back-UPS 850,h.zagrari,2024-11-22T10:35:59.292Z,,,850,,
88,Back-UPS Schneider,55B2344TC2686,55726,9,1540,Mad,En stock,false,Onduleur back-UPS 850,h.zagrari,2024-11-22T10:36:08.386Z,,,850,,
89,back-UPS Schneider,5B2344TC2679,55723,9,1540,Mad,En stock,false,Onduleur back-UPS 850,h.zagrari,2024-11-22T10:36:12.430Z,,,850,,
90,Back-UPS Schneider,55B2344TC2692,55724,9,1540,Mad,En stock,false,Onduleur back-UPS 850,h.zagrari,2024-11-22T10:36:16.438Z,,,850,,
91,back-UPS Schneider,5B2344TC2661,55738,9,1540,Mad,En stock,false,Onduleur back-UPS 850,h.zagrari,2024-11-22T10:36:20.708Z,,,850,,
92,Back-UPS Schneider,55B2344TC2663,55739,9,1540,Mad,En stock,false,Onduleur back-UPS 850,h.zagrari,2024-11-22T10:36:24.673Z,,,850,,
93,back-UPS Schneider,5B2344TC2684,55736,9,1540,Mad,En stock,false,Onduleur back-UPS 850,h.zagrari,2024-11-22T10:36:30.054Z,,,850,,
94,Back-UPS Schneider,55B2344T52953,55740,9,1540,Mad,En stock,false,Onduleur back-UPS 850,h.zagrari,2024-11-22T10:36:36.056Z,,,850,,
95,back-UPS Schneider,5B2344TC2673,55730,9,1540,Mad,En stock,false,Onduleur back-UPS 850,h.zagrari,2024-11-22T10:37:06.360Z,,,850,,
96,back-UPS Schneider,5B2344TC2648,55731,9,1540,Mad,En stock,false,Onduleur back-UPS 850,h.zagrari,2024-11-22T10:37:12.276Z,,,850,,
97,back-UPS Schneider,5B2344TC2700,55733,9,1540,Mad,En stock,false,Onduleur back-UPS 850,h.zagrari,2024-11-22T10:37:17.963Z,,,850,,
98,Back-UPS Schneider,55B2344TC2708,55735,9,1540,Mad,En stock,false,Onduleur back-UPS 850,h.zagrari,2024-11-22T10:37:22.542Z,,,850,,
99,back-UPS Schneider,5B2344TC2687,55732,9,1540,Mad,En stock,false,Onduleur back-UPS 850,h.zagrari,2024-11-22T10:37:27.102Z,,,850,,
100,CBS220-24P-4G,DNI271302TL,55779,5,5350,Mad,En stock,false,Smart Switch CISCO,h.zagrari,2024-11-22T15:32:19.144Z,,,,,
101,CBS220-24P-4G,DNI271302U3,55778,5,5350,Mad,En stock,false,Au labo pour les tests VPN,h.zagrari,2024-11-22T15:33:41.295Z,,,,,
102,CBS220-24P-4G,DNI271302SE,55774,5,5350,Mad,En stock,false,Smart Switch CISCO,h.zagrari,2024-11-22T15:33:52.906Z,,,,,
103,CBS220-24P-4G,DNI271302RW,55775,5,5350,Mad,En stock,false,Smart Switch CISCO,h.zagrari,2024-11-22T15:34:03.406Z,,,,,
104,CBS220-24P-4G,DNI271302TT,55770,5,5350,Mad,En stock,false,Au labo pour les tests VPN,h.zagrari,2024-11-22T15:34:12.603Z,,,,,
105,CBS220-24P-4G,DNI271302TN,55771,5,5350,Mad,En stock,false,Au labo pour les tests VPN,h.zagrari,2024-11-22T15:34:26.424Z,,,,,
106,CBS220-24P-4G,DNI271302VN,55766,5,5350,Mad,En stock,false,Smart Switch CISCO,h.zagrari,2024-11-22T15:34:34.848Z,,,,,
107,CBS220-24P-4G,DNI271302Q8,55767,5,5350,Mad,En stock,false,Smart Switch CISCO,h.zagrari,2024-11-22T15:34:44.106Z,,,,,
108,CBS220-24P-4G,DNI271302NH,55769,5,5350,Mad,En stock,false,Smart Switch CISCO,h.zagrari,2024-11-22T15:34:55.690Z,,,,,
109,CBS220-24P-4G,DNI271302TS,55768,5,5350,Mad,En stock,false,Smart Switch CISCO,h.zagrari,2024-11-22T15:35:11.307Z,,,,,
